key,name
4250,Draw
4251,Aggravate
4252,Frost Breath
4253,
4254,
4255,
4256,
4257,Retreat
4258,
4259,Pillar Pierce
4260,Cauterize
4261,Sheet of Ice
4262,Form Shift
4263,Blood Lance
4264,Mighty Unmorph
4265,Time to Burn
4266,Terror Eye
4267,Sticky Tongue
4268,Labored Leap
4269,Bitter Nectar
4270,Levinbolt
4271,Cannonfire
4272,Blazing Trail
4273,Prey
4274,Overbite
4275,Bubo Burst
4276,
4277,
4278,
4279,
4280,
4281,
4282,
4283,
4284,
4285,
4286,
4287,
4288,
4289,
4290,
4291,
4292,
4293,
4294,
4295,
4296,
4297,
4298,
4299,
4300,
4301,
4302,
4303,
4304,
4305,
4306,
4307,
4308,
4309,
4310,
4311,
4312,
4313,
4314,Bastardbluss
4315,Magitek Slug
4316,Magitek Spread
4317,Judgment
4318,Judgment
4319,Quickstep
4320,Magitek Turret
4321,Aetherochemical Laser
4322,Aetherochemical Grenado
4323,Self-destruct
4324,Riddle of the Sphinx
4325,Paradox
4326,Ka
4327,Chthonic Hush
4328,Weighing of the Heart
4329,Hood Swing
4330,Steel Scales
4331,Petrifaction
4332,Circle of Flames
4333,Inertia Stream
4334,Ballistic Missile
4335,Ballistic Missile
4336,Gaseous Bomb
4337,Dark Blizzard
4338,Dark Blizzard II
4339,Dark Blizzard II
4340,Permafrost
4341,Blizzard Sphere
4342,Dark Fire
4343,Dark Fire II
4344,Dark Fire II
4345,Fire Sphere
4346,Shadow Flare
4347,Sea of Pitch
4348,Dark Orb
4349,End of Days
4350,Blizzard Burst
4351,Fire Burst
4352,attack
4353,Height of Chaos
4354,Ancient Circle
4355,Ancient Eruption
4356,Ancient Eruption
4357,Universal Manipulation
4358,Chaos Bleed
4359,Entropic Flame
4360,Entropic Flame
4361,Shadow Flare
4362,Annihilation
4363,Pull of the Void
4364,Peace of the Void
4365,Shadow Punch
4366,Dark II
4367,Swinge
4368,Gouge
4369,Gouge
4370,Kaltstrahl
4371,Pressure Increase
4372,Kaltstrahl
4373,attack
4374,Royal Fount
4375,Gunnery Pod
4376,Photon Spaser
4377,Hydrothermal Missile
4378,Hydrothermal Missile
4379,Emergency Deployment
4380,Resin Bomb
4381,Resin Bomb
4382,Distress Signal
4383,Self-destruct
4384,3000-tonze Missile
4385,Heavy Impact
4386,Light Impact
4387,Emergency Liftoff
4388,Jet Exhaust
4389,Quick Landing
4390,Needle Spaser
4391,Particle Collision
4392,Kaltstrahl
4393,Pressure Increase
4394,attack
4395,Impale
4396,Expire
4397,Aqua Ball
4398,Tail Screw
4399,Painful Whip
4400,Gas Shell
4401,the Balance
4402,the Bole
4403,the Arrow
4404,the Spear
4405,the Ewer
4406,the Spire
4407,the Balance
4408,the Bole
4409,the Arrow
4410,the Spear
4411,the Ewer
4412,the Spire
4413,the Balance
4414,the Bole
4415,the Arrow
4416,the Spear
4417,the Ewer
4418,the Spire
4419,the Balance
4420,the Bole
4421,the Arrow
4422,the Spear
4423,the Ewer
4424,the Spire
4425,Spinning Mogshield
4426,Pom Cure
4427,Moogle Eye Shot
4428,Pom Flare
4429,100-kuponze Swipe
4430,Moogle-Go-Round
4431,March of the Moogles
4432,Poison Needle
4433,
4434,
4435,
4436,
4437,
4438,
4439,
4440,
4441,
4442,
4443,
4444,
4445,Feral Peck
4446,Reaving Wind
4447,Calamitous Wind
4448,Warped Wail
4449,Palsynyxis
4450,Transpierce
4451,Furore
4452,Sticky Thread
4453,Poison Breath
4454,Incinerate
4455,Carpomission
4456,Isle Drop
4457,Neck Splinter
4458,Whiplash
4459,Whistle
4460,Brightflame
4461,Frog Legs
4462,Acid Mist
4463,Drowning Mist
4464,Eerie Soundwave
4465,Puncture
4466,Wriggle
4467,Spinning Attack
4468,Chthonic Hush
4469,Underbite
4470,Primordial Bark
4471,Third Leg Forward
4472,Topple
4473,Third Leg Back
4474,Touch Move
4475,White Knight's Tour
4476,Black Knight's Tour
4477,Vanu Snap
4478,Hoot
4479,Wings of the Manukmanai
4480,Course of the Manukmanai
4481,Raptorial Spike
4482,Heart Breach
4483,Flintlock
4484,Grenado
4485,Ice Dispenser
4486,Freezeover
4487,Plain Pound
4488,Face Off
4489,Flex
4490,Foul Waters
4491,Bragot Breath
4492,Quarry Lake
4493,Naked Soul
4494,Toxic Breath
4495,Cold Wave
4496,Ice Guillotine
4497,Needle Burst
4498,Bomb Spread
4499,Buffet
4500,Northerlies
4501,Horrisonous Blast
4502,Adventitious Lash
4503,Ballistic Burr
4504,Anemochory
4505,Alpine Draft
4506,Scratch Fever
4507,Yowl
4508,Gobskin
4509,Flying Bream
4510,Snow Flurry
4511,Freshwater Cannon
4512,Brine Breath
4513,Lumisphere
4514,Flamespitter
4515,Sour Belch
4516,Cloying Stench
4517,Strut
4518,Hard Thrust
4519,Sideswipe
4520,Puff
4521,Final Yip
4522,Paradise Lost
4523,Chirp
4524,Reckless Abandon
4525,Spinal Tap
4526,Unfinal Sting
4527,Hypothermal Combustion
4528,Hypnotize
4529,Optical Intrusion
4530,Leaf Dagger
4531,Quaver
4532,Offal Breath
4533,Flash Evaporation
4534,Sleetvolley
4535,Ferocious Forehand
4536,the Killing Paw
4537,Headlight
4538,Catching Claws
4539,Frumious Jaws
4540,Shiver
4541,Acris
4542,Vitalis
4543,Appendicular Disseverment
4544,Fang's End
4545,Defibrillate
4546,Electrogenesis
4547,Cover Fire
4548,Shortwave Maser
4549,Passive Infrared Guidance System
4550,Aetherochemical Amplification
4551,Spite of the Sky Elders
4552,Scorn of the Sky Elders
4553,Triple Helix
4554,Headwind
4555,Furore
4556,Rotoswipe
4557,Wrecking Ball
4558,Strong Wind
4559,Azure Bolt
4560,Collectable Synthesis
4561,Collectable Synthesis
4562,Collectable Synthesis
4563,Collectable Synthesis
4564,Collectable Synthesis
4565,Collectable Synthesis
4566,Collectable Synthesis
4567,Collectable Synthesis
4568,Name of the Wind
4569,Name of Fire
4570,Name of Ice
4571,Name of Earth
4572,Name of Lightning
4573,Name of Water
4574,
4575,
4576,
4577,
4578,
4579,
4580,
4581,
4582,
4583,
4584,
4585,
4586,
4587,
4588,
4589,
4590,
4591,
4592,
4593,
4594,
4595,
4596,
4597,
4598,
4599,
4600,
4601,
4602,
4603,
4604,
4605,
4606,
4607,
4608,
4609,
4610,
4611,
4612,
4613,
4614,
4615,
4616,
4617,
4618,
4619,
4620,
4621,
4622,
4623,
4624,
4625,
4626,
4627,
4628,
4629,
4630,
4631,
4632,
4633,
4634,
4635,
4636,
4637,
4638,
4639,
4640,
4641,
4642,
4643,
4644,
4645,
4646,
4647,
4648,Cauterize
4649,the Lion's Breath
4650,the Ram's Breath
4651,the Dragon's Breath
4652,
4653,Heartburn
4654,Bull Charge
4655,Fireball
4656,Ripper Claw
4657,Poison Dust
4658,Cannonball
4659,Leech
4660,Rake
4661,the Lion's Breath
4662,Slow Play
4663,銅像：自壊アクション：竜の巣：中ボス1
4664,Headspin
4665,Headspin
4666,Calcifying Mist
4667,Chilling Cyclone
4668,Straight Punch
4669,Firewater
4670,Bloody Caress
4671,Viscid Emission
4672,Iceball
4673,the Dragon's Breath
4674,Granite Rain
4675,
4676,
4677,
4678,
4679,
4680,
4681,Miasma Breath
4682,Evil Eye
4683,Cermet Drill
4684,Overcharge
4685,Sonorous Blast
4686,Seismic Rift
4687,Pulverizing Pound
4688,Beak Snap
4689,Overtone Shriek
4690,Golden Talons
4691,Proboscis
4692,Choco Kick
4693,Ball of Fire
4694,Ball of Ice
4695,Shred
4696,the Hand
4697,Whipcrack
4698,Bombination
4699,Fowl Stench
4700,Rise and Fall
4701,Canopy
4702,Original Sin
4703,Tail Slap
4704,Shot
4705,Sharp Gust
4706,Transonic Blast
4707,Sonic Boom
4708,Savage Swipe
4709,Savage Swipe
4710,Photon Stream
4711,Magitek Cannon
4712,Scale Ripple
4713,Wing Cutter
4714,Grand Sword
4715,Magitek Ray
4716,Head Butt
4717,Seismic Scream
4718,Dry Fin
4719,Electric Predation
4720,Stagnant Spray
4721,Bog Bomb
4722,Peculiar Light
4723,Fireball
4724,Fireball
4725,Death Sentence
4726,Reflux
4727,Thunderbolt
4728,Wild Horn
4729,Trounce
4730,Ecliptic Meteor
4731,
4732,Golden Talons
4733,Freefall
4734,Alpine Draft
4735,Winds of Winter
4736,
4737,attack
4738,Geirrothr
4739,Hall of Sorrow
4740,Valfodr
4741,Counter Stance
4742,
4743,Quickstep
4744,The Sultan's Brand
4745,Unbreakable
4746,Spirits Without
4747,Bloodstain
4748,
4749,Aqua Ball
4750,Ripper Claw
4751,Fireball
4752,Heat Breath
4753,Tail Smash
4754,Wild Charge
4755,Bloodboil
4756,Bone Shaker
4757,Tail Screw
4758,Nascent Flash
4759,Aether Charge
4760,Shadow Pulse
4761,
4762,削除予定
4763,
4764,Touchdown
4765,
4766,Laughing Moon
4767,Laughing Moon
4768,Venom
4769,Swift Slaughter
4770,Swift Slaughter
4771,Ballistic Missile
4772,Filoplumes
4773,Sideslip
4774,Revelation
4775,Redfire
4776,Tropical Wind
4777,
4778,Magitek Field
4779,Summoning Rite
4780,Crackle Hiss
4781,Critical Rip
4782,Electrification
4783,Electric Burst
4784,
4785,Ruby Carbuncle
4786,Obsidian Carbuncle
4787,Wing Cutter
4788,Silence
4789,Tornado
4790,Blitz
4791,Tail Screw
4792,Impale
4793,Scathe
4794,Sheet of Ice
4795,Salivous Snap
4796,○削除予定
4797,Whipcrack
4798,the Killing Paw
4799,Tail Snap
4800,Self-destruct
4801,Snipethoom
4802,Cacophony
4803,the Ram's Keeper
4804,Mighty Morph
4805,Wallop
4806,
4807,The Last Song
4808,Primordial Bark
4809,Iron Justice
4810,Kick and Scream
4811,Self-destruct
4812,Dead or Alive
4813,Seep
4814,Static Charge
4815,Black Menace
4816,Black Menace
4817,Black Menace
4818,Disclosure
4819,Eggnog
4820,Defensive Stance
4821,Dark Fire III
4822,Spiked Tail
4823,Aero Blast
4824,Electrify
4825,Auto-cannons
4826,Web of Lightning
4827,Plasma Release
4828,Steam Release
4829,
4830,Sea of Pitch
4831,Dark Blizzard II
4832,
4833,Dark Blizzard III
4834,Browbeat
4835,Stool Pelt
4836,
4837,Gravity Force
4838,Shock
4839,Megiddo Flame
4840,Dark Fire III
4841,Sea of Pitch
4842,Meteor Impact
4843,Meteor Impact
4844,Debris Burst
4845,attack
4846,Fluid Swing
4847,Splash
4848,Protean Wave
4849,Protean Wave
4850,Sluice
4851,Sluice
4852,Sluice
4853,Fluid Swing
4854,Valve
4855,Cascade
4856,Cascade
4857,Digititis
4858,Ferrofluid
4859,attack
4860,attack
4861,Fluid Swing
4862,Fluid Swing
4863,Wash Away
4864,Digititis
4865,Equal Concentration
4866,Hand of Pain
4867,Contamination
4868,Drainage
4869,Severe Contamination
4870,Ferrofluid
4871,Magnetism
4872,Ultramagnetism
4873,Repel
4874,Oil Blast
4875,Oil Blast
4876,Current Leakage
4877,Current Leakage
4878,Mucilage
4879,Aqua Vitae
4880,Celestial Stasis
4881,Ancient Graviga
4882,
4883,
4884,Rostnbyrt
4885,Aero Blast
4886,Lumisphere
4887,Magitek Spread
4888,
4889,
4890,
4891,
4892,
4893,
4894,
4895,
4896,
4897,
4898,
4899,
4900,
4901,Light Pillar
4902,Bodyhurt Breakblock
4903,Brainhurt Breakblock
4904,
4905,Gobbieboom
4906,Thunderhead
4907,Heavydoom
4908,Meltyspume
4909,Kaltstrahl
4910,Pressure Increase
4911,Blitzstrahl
4912,Bangyzoom
4913,Heavydoom
4914,Cracklyplume
4915,Meltyspume
4916,Stickyloom
4917,Recharge
4918,Cetacean Rage
4919,Perpetual Ray
4920,Perpetual Ray
4921,Laser Diffusion
4922,Explosion
4923,Panzerfaust
4924,Primal Tears
4925,Breach Blast
4926,
4927,Deep Draught
4928,Howling Wing
4929,Extreme Wind
4930,Silencing Cant
4931,Buffet
4932,Baleen Bomb
4933,Vacuum Wave
4934,Atmospheric Disruption
4935,Thunderhead
4936,Lightning Bolt
4937,Frozen Mist
4938,Buffet
4939,Northerlies
4940,Trunk Tawse
4941,Rock of Ages
4942,Wooly Inspiration
4943,Rout
4944,Overbite
4945,Razor Scales
4946,Ensnare
4947,Blazing Trail
4948,Collapse
4949,Fireball
4950,Goblin Attack
4951,Bravado
4952,Bomb Toss
4953,Gobskin
4954,Reckless Abandon
4955,Chirp
4956,Straight Punch
4957,Firewater
4958,Elbow Drop
4959,Feral Peck
4960,Reaving Wind
4961,Warped Wail
4962,Carpomission
4963,Isle Drop
4964,Neck Splinter
4965,Fin Rays
4966,74 Degrees
4967,Overflow
4968,the Serpent's Apple
4969,Body Slam
4970,Fall of Man
4971,Bloody Caress
4972,Leafstorm
4973,Viscid Emission
4974,Rotten Stench
4975,
4976,Air Combat Maneuver
4977,Raiton
4978,Death Blossom
4979,Advent
4980,Advent
4981,Summon Familiar
4982,Voidblood
4983,Triclip
4984,Pupate
4985,Wriggle
4986,Blades of Carnage and Liberation
4987,Makibishi
4988,Feral Lunge
4989,Throwing Dagger
4990,Aether Charge
4991,Deathly Cadenza
4992,Lunatic Voice
4993,Shadow Flare
4994,Third Leg Forward
4995,The Last Song
4996,Falling Sky
4997,Meteor Impact
4998,Touchdown
4999,Meteor Impact
5000,attack
5001,Flamethrower
5002,Acorn Bomb
5003,Arboreal Storm
5004,Acid Shower
5005,
5006,
5007,Weighing of the Heart
5008,attack
5009,Floral Trap
5010,Devour
5011,Spit
5012,Spit
5013,Sweet Scent
5014,
5015,Fire
5016,Blizzard
5017,Fire
5018,Blizzard
5019,Hell Slash
5020,Bloody Caress
5021,Floral Trap
5022,Leafstorm
5023,Rotten Stench
5024,Sharp Sting
5025,Tail Slap
5026,Circle of Flames
5027,Circle Blade
5028,Petrifaction
5029,Diffusion Ray
5030,Brainjack
5031,Homing Missile
5032,Atomic Ray
5033,Plummet
5034,Death Sentence
5035,Liquid Heaven
5036,Aetheric Profusion
5037,Gustnado
5038,Gustnado
5039,Fireball
5040,Salivous Snap
5041,Evil Eye
5042,Sheet of Ice
5043,Roast
5044,Plasma Release
5045,Granite Rain
5046,Perpetual Ray
5047,Perpetual Ray
5048,Dragon Stomp
5049,Dark Fire III
5050,Reflect
5051,Double
5052,
5053,Judgment Nisi
5054,Judgment Nisi
5055,
5056,
5057,
5058,Death Ray
5059,
5060,
5061,Breach Blast
5062,Breach Blast
5063,Atmospheric Disruption
5064,Atmospheric Disruption
5065,Levinfang
5066,
5067,Howl
5068,Sanguine Bite
5069,Raiton
5070,Brainshaker
5071,Brainshaker
5072,Seed of the Sky
5073,Cure
5074,
5075,Cetacean Rage
5076,Primal Tears
5077,Breach Blast
5078,
5079,Howling Wing
5080,Extreme Wind
5081,Baleen Bomb
5082,Vacuum Wave
5083,Atmospheric Disruption
5084,Thunderhead
5085,Lightning Bolt
5086,Breach Blast
5087,Atmospheric Disruption
5088,Falling Sky
5089,Dry Fin
5090,Wet Fin
5091,Bubo Burst
5092,Attack
5093,Attack
5094,Aero
5095,Mortal Revolution
5096,Mortal Revolution
5097,Key Item
5098,Blinding Blade
5099,the Seeing Tail
5100,the Seeing Wing
5101,Revengeance
5102,Prelude to Slaughter
5103,Prelude to Slaughter
5104,Prelude to Slaughter
5105,Prelude to Slaughter
5106,Slaughter
5107,Slaughter
5108,Slaughter
5109,Slaughter
5110,Tapasya
5111,Tapasya
5112,Atma-Linga
5113,Bloody Fuller
5114,
5115,
5116,Laughing Moon
5117,Chandrahas
5118,the Rose of Conviction
5119,the Rose of Conquest
5120,Pillars of Heaven
5121,Surpanakha
5122,the Rose of Hate
5123,Swift Slaughter
5124,Swift Slaughter
5125,Laughing Moon
5126,Swift Slaughter
5127,Swift Slaughter
5128,Blades of Carnage and Liberation
5129,Fire
5130,Blizzard
5131,
5132,
5133,
5134,Attack
5135,Final Liberation
5136,Starry Heavens
5137,Ripper Claw
5138,Fireball
5139,
5140,Stone Gaze
5141,Syrup
5142,Sickle Slash
5143,Sickle Slash
5144,Abyssal Reaper
5145,Nemesis Burst
5146,Demonic Descent
5147,Bloody Harvest
5148,attack
5149,Flame Wreath
5150,Serpentine Strike
5151,
5152,Gehenna
5153,Sickle Strike
5154,Petrifaction
5155,Hydrocannon
5156,Electric Swipe
5157,Symbiosis
5158,Body Slam
5159,Immersion
5160,Expulsion
5161,Electric Whorl
5162,Hydrobomb
5163,Feeding Call
5164,Feeding Call
5165,Jaws
5166,Bite and Run
5167,Alpine Draft
5168,Water
5169,Hydroburst
5170,Hydrobomb
5171,Jaws
5172,Ambush
5173,
5174,Corrosive Bile
5175,Corrosive Bile
5176,Malaise
5177,Bile Bombardment
5178,Flailing Tentacles
5179,Flailing Tentacles
5180,Idol of Impurity
5181,Bile Below
5182,Black Lung
5183,Void Pact
5184,Beckon
5185,Devour
5186,Expel
5187,Expel
5188,Pestilence
5189,Death Ray
5190,Impure Pulse
5191,Corruption
5192,Grand Corruption
5193,Void Slash
5194,Void Trap
5195,Deathstrike
5196,Ravenous Bite
5197,Abyssal Cry
5198,Desolation
5199,attack
5200,Cryptic Poem
5201,Miracle Flash
5202,Director's Order
5203,Void Wall
5204,Void Ward
5205,Mucus Bomb
5206,Mucus Spray
5207,attack
5208,White Breath
5209,Mean Thrash
5210,attack
5211,Pulse of the Void
5212,Rootstorm
5213,Shockwave Stomp
5214,Full Bloom
5215,Atropine Spore
5216,Frond Fatale
5217,Petal Shower
5218,Petal
5219,Deracinator
5220,Frond Fatale
5221,Soul Vacuum
5222,Mildew
5223,Decay
5224,Extremely Bad Breath
5225,Extremely Bad Breath
5226,Schizocarps
5227,Body Slam
5228,Vine Probe
5229,Burr Fester
5230,Extremely Bad Breath
5231,Earthy Breath
5232,Earthy Breath
5233,Avail
5234,Explosive Dehiscence
5235,Pheromone Leak
5236,Stinger Cell
5237,Apitoxin
5238,Assail
5239,Ally
5240,Straight Spindle
5241,Sharp Spindle
5242,Crossfire
5243,Crossfire
5244,Thunderstrike
5245,attack
5246,Ascalon's Might
5247,Ascalon's Mercy
5248,Ascalon's Mercy
5249,Lightning Storm
5250,Lightning Storm
5251,Meteorain
5252,Meteorain
5253,Ancient Quaga
5254,Ancient Quaga
5255,Heavenly Heel
5256,the Dragon's Eye
5257,the Dragon's Gaze
5258,the Dragon's Glory
5259,the Dragon's Rage
5260,Knights of the Round
5261,Ultimate End
5262,Ultimate End
5263,the Light of Ascalon
5264,Sacred Cross
5265,Sacred Cross
5266,Spear of the Fury
5267,Divine Right
5268,Heavenly Slash
5269,Holiest of Holy
5270,Holy Bladedance
5271,Holy Shield Bash
5272,Sacred Cross
5273,Dimensional Collapse
5274,Dimensional Collapse
5275,Faith Unmoving
5276,Conviction
5277,Conviction
5278,Eternal Conviction
5279,Heavy Impact
5280,Heavy Impact
5281,Heavy Impact
5282,Heavy Impact
5283,Heavy Impact
5284,Absolute Conviction
5285,Absolute Conviction
5286,Spiral Thrust
5287,Spiral Pierce
5288,Skyward Leap
5289,Skyward Leap
5290,Heavensward Leap
5291,Heavensflame
5292,Heavensflame
5293,Holy Chain
5294,Hiemal Storm
5295,Hiemal Storm
5296,Holy Meteor
5297,Pure of Soul
5298,Pure of Soul
5299,Comet Impact
5300,Meteor Impact
5301,Comet
5302,Clearout
5303,Wallop
5304,Acid Spray
5305,Targeting
5306,Aetheric Mimicry
5307,Vorpal Blade
5308,Luminous Lancet
5309,Luminous Lancet
5310,Damnation Dive
5311,Luminous Laceration
5312,Vorpal Blade
5313,
5314,Titan's Anger
5315,Loose Screw
5316,Earthy Breath
5317,Strip Mine
5318,Corrupture
5319,Frack
5320,Batter
5321,Incubation
5322,Scalding Scolding
5323,Sap
5324,Bombshell Drop
5325,Fire
5326,Big Burst
5327,Big Burst
5328,Big Burst
5329,Blue Flame
5330,Self-destruct
5331,Big Burst
5332,
5333,Extremely Bad Breath
5334,Matter Shift
5335,Matter Shift
5336,Matter Shift
5337,Self-destruct
5338,
5339,
5340,Self-destruct
5341,Sickle Slash
5342,
5343,
5344,
5345,
5346,
5347,
5348,
5349,
5350,Mind of Its Own
5351,Champ
5352,Hurl
5353,the Wood Remembers
5354,Buller's Drop
5355,Spiritus
5356,
5357,Spin
5358,Meteor
5359,Scorch
5360,Disaster
5361,Great Ball of Fire
5362,Brow Horn
5363,Horrid Horn
5364,Lightning Bolt
5365,Shock
5366,Foregone Gleam
5367,Mucin
5368,
5369,Sticky Thread
5370,Poison Breath
5371,Big Burst
5372,Venom Puff
5373,Venom Burst
5374,Petrifaction
5375,
5376,Aether Detonation
5377,Aether Detonation
5378,
5379,
5380,Damnation Dive
5381,10-tonze Swipe
5382,10-tonze Swing
5383,Wild Horn
5384,Hanadoki
5385,Gachirin
5386,Amatsu: Kyo-uri
5387,Venom Storm
5388,Stasis
5389,
5390,the Hammer
5391,the Hammer
5392,the Hammer
5393,Incubus
5394,Birdlime
5395,Feeding Call
5396,Incubation
5397,Bomb Spark
5398,Targeting
5399,Scorched Earth
5400,Loose Screw
5401,the Hammer
5402,the Hammer
5403,Carpomission
5404,Isle Drop
5405,Neck Splinter
5406,Underbite
5407,Primordial Bark
5408,Third Leg Forward
5409,Topple
5410,Third Leg Back
5411,Sticky Web
5412,Caustic Spray
5413,Deadly Thrust
5414,Deadly Thrust
5415,Realm Shaker
5416,Silkscreen
5417,Deadly Thrust
5418,Hammer Beak
5419,Petribreath
5420,Numbing Breath
5421,Poison Breath
5422,Slumber Breath
5423,Fin Rays
5424,74 Degrees
5425,Overflow
5426,Bloody Caress
5427,Floral Trap
5428,Leafstorm
5429,Rotten Stench
5430,Devil Eye
5431,Petrifaction
5432,Bull Charge
5433,Cold Stare
5434,Jettatura
5435,Bestial Roar
5436,Canopy
5437,Arboreal Storm
5438,Acorn Bomb
5439,Backhand Blow
5440,Rise and Fall
5441,
5442,Sand Breath
5443,Sandstorm
5444,Poison Breath
5445,Earthquake
5446,Sand Cyclone
5447,Bottomless Desert
5448,Sand Pillar
5449,Pulverizing Pound
5450,Horrisonous Blast
5451,Seismic Rift
5452,Khoomii
5453,Sonorous Blast
5454,
5455,Encierro
5456,Transonic Blast
5457,Flying Frenzy
5458,Breath Wing
5459,Sonic Storm
5460,Sonic Boom
5461,Drench
5462,Douse
5463,Douse
5464,Scale Ripple
5465,Scale Ripple
5466,Fin Rays
5467,Turbine
5468,Spite of the Sky Elders
5469,Scorn of the Sky Elders
5470,Warm Light
5471,Dark Chill
5472,Mucus Spray
5473,Acid Spray
5474,Big Burst
5475,Browbeat
5476,Apothecary
5477,Wing Cutter
5478,Triple Trial
5479,Chesed
5480,Tiferet
5481,Ain
5482,Ratzon
5483,Ratzon
5484,Ratzon
5485,Fiendish Rage
5486,Ein Sof
5487,Ein Sof
5488,Ein Sof Ohr
5489,Ein Sof Ohr
5490,Da'at
5491,Da'at
5492,Da'at
5493,Fiendish Wail
5494,Fiendish Wail
5495,Fiendish Wail
5496,Gevurah Chesed
5497,Chesed Gevurah
5498,Life Force
5499,Spirit
5500,Earth Shaker
5501,Earth Shaker
5502,Yesod
5503,Pillar of Mercy
5504,Pillar of Mercy
5505,Pillar of Mercy
5506,Malkuth
5507,Revelation
5508,Ascension
5509,Pillar of Severity
5510,Pillar of Severity
5511,Force Field
5512,Empty Hand
5513,Solid Stone
5514,Genesis
5515,Genesis
5516,Regorge
5517,Steel Scales
5518,Tetra Burst
5519,Therapeutic Shock
5520,Bomb's Away
5521,Big Burst
5522,Boost
5523,Gobswing
5524,the Lion's Breath
5525,Gobjab
5526,Gobstraight
5527,attack
5528,Guzzle
5529,
5530,attack
5531,Relaxant
5532,Shock Therapy
5533,Shock Therapy
5534,Glupgloop
5535,Gobdash
5536,Gobhook
5537,Water Bomb
5538,Water Bomb
5539,Toy Hammer
5540,Odious Croak
5541,Frog Song
5542,
5543,Discordant Harmony
5544,
5545,Jittering Glare
5546,Jittering Jounce
5547,Gyrating Glare
5548,
5549,Mystic Light
5550,Deep Fracture
5551,Heat Gaze
5552,Heat Gaze
5553,
5554,
5555,
5556,Knockout
5557,Brace
5558,Breach
5559,Terrifying Glance
5560,Slapstick
5561,Dollhouse
5562,
5563,
5564,
5565,attack
5566,Zoomdoom
5567,Flashthoom
5568,Gobbie Grab
5569,Gobbie Lob
5570,Perfect Landing
5571,Enthrallment
5572,Proboscis
5573,Neuro Squama
5574,Psycho Squama
5575,Toxic Squama
5576,Dissipate
5577,Ancient Holy
5578,Ancient Holy
5579,
5580,Holy
5581,Ancient Holy
5582,Ancient Aero
5583,Ancient Aero
5584,Ancient Aero
5585,Aero
5586,Ancient Stone
5587,Ancient Stone
5588,Stone
5589,Scratch
5590,Ancient Libra
5591,Ancient Libra
5592,Reverse
5593,Cure III
5594,Cure III
5595,Cure III
5596,Regen
5597,Regen
5598,Transference
5599,Cure IV
5600,Cure IV
5601,Decoy
5602,Decoy
5603,Rebirth
5604,Glory
5605,Kaltstrahl
5606,Pressure Increase
5607,Kaltstrahl
5608,Reducible Complexity
5609,Panzerschreck
5610,Panzerschreck
5611,Panzer Vor
5612,Undying Affection
5613,Corporal Punishment
5614,Sizzlebeam
5615,Sizzlespark
5616,Uplander Doom
5617,attack
5618,Brute Force
5619,Mind Blast
5620,Ballistic Missile
5621,Minefield
5622,Mine
5623,Hidden Minefield
5624,Hidden Mine
5625,Hidden Mine Shrapnel
5626,Mirage
5627,Supercharge
5628,Blinder
5629,Power Tackle
5630,Mind Blast
5631,attack
5632,Magicked Mark
5633,Attachment
5634,Single Buster
5635,Double Buster
5636,Rocket Drill
5637,Double Drill Crush
5638,Drill Drive
5639,Heart of the Chakram
5640,Super Ultra Power Plasma Alpha
5641,Ultra Power Plasma
5642,Power Plasma
5643,attack
5644,Magicked Mark
5645,Height
5646,Height Error
5647,Enumeration
5648,Bio-arithmeticks
5649,Auxilliary Power
5650,Bodyhurt Breakblock
5651,Brainhurt Breakblock
5652,Gobbieboom
5653,Snapcannon
5654,Meltyspume
5655,Snipethoom
5656,Forward Cannon
5657,Brute Force
5658,Ultra Flash
5659,Elemental Jammer
5660,Crashing Wave
5661,Crashing Thunder
5662,Punishing Wave
5663,Punishing Thunder
5664,Drainage
5665,Severe Contamination
5666,Ballistic Missile
5667,Earth Missile
5668,Ice Missile
5669,Fire Beam
5670,Fire Beam
5671,Super Cyclone
5672,Final Sentence
5673,Discharge
5674,Hydrothermal Missile
5675,Perpetual Ray
5676,Perpetual Ray
5677,Seed of the Sky
5678,Mega Beam
5679,Discoid
5680,Explosion
5681,Legislation
5682,Execution
5683,Retribution
5684,Retribution
5685,100-megatonze Shock
5686,
5687,attack
5688,Brute Force
5689,Mind Blast
5690,attack
5691,Magicked Mark
5692,Attachment
5693,Single Buster
5694,Double Buster
5695,Rocket Drill
5696,Double Drill Crush
5697,Drill Drive
5698,Super Ultra Power Plasma Alpha
5699,Ultra Power Plasma
5700,Power Plasma
5701,attack
5702,Magicked Mark
5703,Height
5704,Height Error
5705,Enumeration
5706,Bio-arithmeticks
5707,Auxilliary Power
5708,attack
5709,Brute Force
5710,Crashing Thunder
5711,Punishing Thunder
5712,Ballistic Missile
5713,Earth Missile
5714,Self-destruct
5715,Self-destruct
5716,Eye of the Chakram
5717,Ice Missile
5718,Ultra Flash
5719,Super Cyclone
5720,Mirage
5721,Supercharge
5722,Blinder
5723,Power Tackle
5724,Minefield
5725,Mine
5726,Hidden Minefield
5727,Hidden Mine
5728,Hidden Mine Shrapnel
5729,attack
5730,Flarethrower
5731,Double Rocket Punch
5732,Mega Beam
5733,Super Jump
5734,Apocalyptic Ray
5735,Apocalyptic Ray
5736,Missile Command
5737,Short Needle
5738,Long Needle
5739,Long Needle
5740,Long Needle
5741,J Kick
5742,Justice
5743,Verdict
5744,Gavel
5745,Gale Force
5746,Hurricane Force
5747,Link-up
5748,J Storm
